,house_id,image,objects,probabilities
0,0,6339f9dbe1198eb87ab9b542d55a1d110826b3bc.jpg,car,0.9964037537574768
1,0,6339f9dbe1198eb87ab9b542d55a1d110826b3bc.jpg,car,0.9919649958610535
0,1,756a962940bd20d6122e5e5d875081225a3e058a.jpg,car,0.9994886517524719
1,1,756a962940bd20d6122e5e5d875081225a3e058a.jpg,car,0.9983919858932495
2,1,756a962940bd20d6122e5e5d875081225a3e058a.jpg,car,0.9942664504051208
3,1,756a962940bd20d6122e5e5d875081225a3e058a.jpg,car,0.9530022740364075
4,1,756a962940bd20d6122e5e5d875081225a3e058a.jpg,car,0.9395192265510559
0,4,c0df940d9a007327d1f8d225addf93572d0dd4e5.jpg,bicycle,0.8376739025115967
1,4,c0df940d9a007327d1f8d225addf93572d0dd4e5.jpg,pottedplant,0.7274739742279053
0,5,c9740e2d6b1ca35db1c89bd82658dade1334bfb2.jpg,pottedplant,0.5039238333702087
0,8,069862600c8c1e6224a2f964c475c70903e49218.jpg,car,0.962221086025238
0,9,abf585d53a90508b8404f717fa1ae08dfff20357.jpg,car,0.9882349967956543
1,9,abf585d53a90508b8404f717fa1ae08dfff20357.jpg,bench,0.7067787647247314
0,10,c35248d20526fb20046d405574ca0115795bacd0.jpg,pottedplant,0.5719087719917297
0,15,ff0ea93b793ba2b98522141148f48f567fd11a01.jpg,car,0.9963449835777283
0,16,290bf099d48b44a86077ee1ca3b8302116ddecbe.jpg,car,0.9733251333236694
1,16,290bf099d48b44a86077ee1ca3b8302116ddecbe.jpg,car,0.7675432562828064
0,18,1ebc6c86ead8dc6aa37bb83acb5c19bb9329b109.jpg,car,0.9508004784584045
1,18,1ebc6c86ead8dc6aa37bb83acb5c19bb9329b109.jpg,pottedplant,0.7718608379364014
2,18,1ebc6c86ead8dc6aa37bb83acb5c19bb9329b109.jpg,car,0.7046464085578918
3,18,1ebc6c86ead8dc6aa37bb83acb5c19bb9329b109.jpg,car,0.626453697681427
4,18,1ebc6c86ead8dc6aa37bb83acb5c19bb9329b109.jpg,car,0.6149401068687439
0,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,chair,0.983568012714386
1,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,chair,0.9428218007087708
2,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,diningtable,0.8971396684646606
3,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,chair,0.8952946662902832
4,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,chair,0.8622093200683594
5,19,d8e02f438b7de9044806615f8e3cfe2b1c0ad1a8.jpg,pottedplant,0.7140186429023743
0,20,640e3915d3ed35c0db5260d8a3fb83c21c6ba08e.jpg,car,0.568011462688446
1,20,640e3915d3ed35c0db5260d8a3fb83c21c6ba08e.jpg,car,0.5083496570587158
0,30,636fec572073b7efde85518449d86b3e707f9974.jpg,car,0.9744092226028442
1,30,636fec572073b7efde85518449d86b3e707f9974.jpg,car,0.9385198950767517
0,31,a8f5406cddbd39bae0a973dcb0ef27d5aee0fa5b.jpg,pottedplant,0.8123061656951904
1,31,a8f5406cddbd39bae0a973dcb0ef27d5aee0fa5b.jpg,pottedplant,0.7682373523712158
2,31,a8f5406cddbd39bae0a973dcb0ef27d5aee0fa5b.jpg,bench,0.6539273262023926
3,31,a8f5406cddbd39bae0a973dcb0ef27d5aee0fa5b.jpg,pottedplant,0.5231249332427979
4,31,a8f5406cddbd39bae0a973dcb0ef27d5aee0fa5b.jpg,pottedplant,0.5220485925674438
0,32,856adaf1c40ffd814b4c3753cd3dd8bd183556b4.jpg,pottedplant,0.6619470119476318
1,32,856adaf1c40ffd814b4c3753cd3dd8bd183556b4.jpg,pottedplant,0.5811246037483215
0,33,50262be516a1b9e4fd7346a9d7f26cc7f0239533.jpg,chair,0.9969566464424133
1,33,50262be516a1b9e4fd7346a9d7f26cc7f0239533.jpg,sofa,0.9874551892280579
2,33,50262be516a1b9e4fd7346a9d7f26cc7f0239533.jpg,chair,0.934151828289032
3,33,50262be516a1b9e4fd7346a9d7f26cc7f0239533.jpg,pottedplant,0.5300368666648865
4,33,50262be516a1b9e4fd7346a9d7f26cc7f0239533.jpg,chair,0.5255829691886902
0,35,6f9fa0f6a6794f0d9281d1bc6019661509208686.jpg,bench,0.9227116703987122
1,35,6f9fa0f6a6794f0d9281d1bc6019661509208686.jpg,pottedplant,0.6966720819473267
0,36,c833e069c90ea3299de624eb5bc25e3a59a10740.jpg,car,0.9979828000068665
1,36,c833e069c90ea3299de624eb5bc25e3a59a10740.jpg,car,0.9758133292198181
2,36,c833e069c90ea3299de624eb5bc25e3a59a10740.jpg,car,0.9440072774887085
3,36,c833e069c90ea3299de624eb5bc25e3a59a10740.jpg,car,0.9262679219245911
0,38,302157aa35dd800b792118dd623f86b0e70c2893.jpg,car,0.9549891352653503
1,38,302157aa35dd800b792118dd623f86b0e70c2893.jpg,car,0.9498404860496521
2,38,302157aa35dd800b792118dd623f86b0e70c2893.jpg,car,0.903256893157959
3,38,302157aa35dd800b792118dd623f86b0e70c2893.jpg,car,0.8565385937690735
0,40,ff626274af155eaf4f2247cd8dab78e68cc73dd2.jpg,pottedplant,0.7794954180717468
0,42,d974a096ade3eae570b7bd20896b7ece329a8104.jpg,car,0.9142806529998779
1,42,d974a096ade3eae570b7bd20896b7ece329a8104.jpg,truck,0.764999508857727
2,42,d974a096ade3eae570b7bd20896b7ece329a8104.jpg,car,0.739179790019989
3,42,d974a096ade3eae570b7bd20896b7ece329a8104.jpg,car,0.711229145526886
0,43,f9a808f17e6b995587ff74222d3e2ff4314aa5a5.jpg,sofa,0.9561308026313782
1,43,f9a808f17e6b995587ff74222d3e2ff4314aa5a5.jpg,sofa,0.9449482560157776
2,43,f9a808f17e6b995587ff74222d3e2ff4314aa5a5.jpg,pottedplant,0.890364408493042
3,43,f9a808f17e6b995587ff74222d3e2ff4314aa5a5.jpg,pottedplant,0.8011358380317688
0,45,1a996c16c2ee35a6cf73ed37c07bdac962b78c12.jpg,car,0.9880254864692688
1,45,1a996c16c2ee35a6cf73ed37c07bdac962b78c12.jpg,pottedplant,0.8351808190345764
2,45,1a996c16c2ee35a6cf73ed37c07bdac962b78c12.jpg,pottedplant,0.6955808401107788
0,47,aa7ac81649517ca674467869f279e4de1f542132.jpg,sofa,0.975805938243866
1,47,aa7ac81649517ca674467869f279e4de1f542132.jpg,vase,0.9251940846443176
2,47,aa7ac81649517ca674467869f279e4de1f542132.jpg,pottedplant,0.694303035736084
0,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,bicycle,0.9711489081382751
1,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,pottedplant,0.9402448534965515
2,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,pottedplant,0.9081997871398926
3,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,bicycle,0.8826896548271179
4,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,pottedplant,0.8689554929733276
5,50,1249a406c84a55387ea833745b688b4ca58f1cda.jpg,pottedplant,0.5021418333053589
0,51,153e5f5782d2d53af919d891fbbd7b97643c6449.jpg,car,0.9882218837738037
0,52,183dfdc015aa3aff594f7ff392c8058597ba50a2.jpg,car,0.9987096190452576
0,54,c9b6f0fa63ed240efa6dd2db51f5b9cda952331b.jpg,bicycle,0.997769296169281
1,54,c9b6f0fa63ed240efa6dd2db51f5b9cda952331b.jpg,car,0.9976218342781067
2,54,c9b6f0fa63ed240efa6dd2db51f5b9cda952331b.jpg,car,0.9789514541625977
0,55,1afc16a11aa381032b9c5be7f1dc38390fd20433.jpg,chair,0.5411567091941833
0,57,da6a9327c6dd21016415f091268debbce5bd0632.jpg,car,0.9989915490150452
0,58,eef26eb64939d0f40bbde0af4662773db1618913.jpg,car,0.9930716156959534
1,58,eef26eb64939d0f40bbde0af4662773db1618913.jpg,car,0.9917354583740234
2,58,eef26eb64939d0f40bbde0af4662773db1618913.jpg,car,0.9884556531906128
0,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.999072253704071
1,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.9978715777397156
2,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.9864000082015991
3,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.9788601398468018
4,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.975142240524292
5,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.8875325918197632
6,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.8859824538230896
7,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.755020797252655
8,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.6522534489631653
9,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.6282410621643066
10,62,6a1e24381792b406d51df10a94a3667f3bd2bf2c.jpg,car,0.5733094811439514
0,63,5914d75f8a4f463d4205c97211b54b66da79394f.jpg,car,0.9084699749946594
0,65,0cf60c491409dd99424c8adf6424da22ac980afa.jpg,umbrella,0.8761797547340393
0,66,dc8a90c746c6657cf0fdb2ff461026c72a200632.jpg,bicycle,0.9961437582969666
0,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.9078845977783203
1,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.8353704810142517
2,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.822534441947937
3,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.7900517582893372
4,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.7861178517341614
5,67,61fa2a3b0e0da23c513f55772855ed22e3c20394.jpg,bicycle,0.5996821522712708
0,71,ffdd71c056d04f633253dd65ffc9c56b821374de.jpg,bench,0.999326765537262
1,71,ffdd71c056d04f633253dd65ffc9c56b821374de.jpg,bench,0.9992530941963196
2,71,ffdd71c056d04f633253dd65ffc9c56b821374de.jpg,bench,0.9955949783325195
3,71,ffdd71c056d04f633253dd65ffc9c56b821374de.jpg,bench,0.9784061908721924
0,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,chair,0.9677637219429016
1,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,chair,0.9155439734458923
2,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,pottedplant,0.8597301244735718
3,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,chair,0.8427866101264954
4,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,sofa,0.7033653855323792
5,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,chair,0.6578518748283386
6,72,a15579ae2e7a5522cce5f92190e004b489aef3a7.jpg,pottedplant,0.5696399211883545
0,73,eac2bed8cebff88cc67678efe752bc799b97e1c4.jpg,bench,0.8588348627090454
1,73,eac2bed8cebff88cc67678efe752bc799b97e1c4.jpg,chair,0.5141332149505615
0,77,94699922659d2872def89d5263d3d1798f337a9f.jpg,car,0.9646663069725037
1,77,94699922659d2872def89d5263d3d1798f337a9f.jpg,car,0.9642999172210693
2,77,94699922659d2872def89d5263d3d1798f337a9f.jpg,car,0.9456065893173218
0,79,0543b3277d00872df1bf1c6a8ceed896a9db2b74.jpg,car,0.7556425333023071
1,79,0543b3277d00872df1bf1c6a8ceed896a9db2b74.jpg,car,0.5001900792121887
0,80,710dd5d08faf40f83976bdea4afafe9ecb4d4c7e.jpg,car,0.9954414367675781
0,81,167946976f17cc7e6129040cf487bafdbfe8dc21.jpg,bench,0.6216970086097717
0,82,b1deeb311787c74aa2b9c5156b8e66c06e553107.jpg,pottedplant,0.5628340840339661
0,83,2b35ba48da0834a74db454dd592a2c303bbe7f56.jpg,bicycle,0.9829575419425964
1,83,2b35ba48da0834a74db454dd592a2c303bbe7f56.jpg,pottedplant,0.9741857647895813
2,83,2b35ba48da0834a74db454dd592a2c303bbe7f56.jpg,pottedplant,0.9643847942352295
3,83,2b35ba48da0834a74db454dd592a2c303bbe7f56.jpg,bicycle,0.9612243175506592
4,83,2b35ba48da0834a74db454dd592a2c303bbe7f56.jpg,bicycle,0.8754462599754333
0,84,05f06323aa698555862b5a49d8cf1d48fbddfdc2.jpg,car,0.997410237789154
1,84,05f06323aa698555862b5a49d8cf1d48fbddfdc2.jpg,truck,0.8196685314178467
0,85,ddc98e6a920f2f1a109d59cf3496a85b6782465b.jpg,bicycle,0.5180643200874329
0,87,3fba7cd1b08e2d5d3f227cc93f8de9f377ab0954.jpg,car,0.8622255921363831
1,87,3fba7cd1b08e2d5d3f227cc93f8de9f377ab0954.jpg,car,0.7863408923149109
2,87,3fba7cd1b08e2d5d3f227cc93f8de9f377ab0954.jpg,bench,0.5355818867683411
0,94,1168480720489e8560bdda52f4f3593285d490b3.jpg,pottedplant,0.5410690903663635
0,95,c250a1e46f0ca2ba3f926dec3eb556ebb11f596a.jpg,bicycle,0.6374512910842896
0,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,tvmonitor,0.9687182903289795
1,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,sofa,0.9565319418907166
2,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,vase,0.9540179371833801
3,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,pottedplant,0.9441412687301636
4,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,chair,0.6795151233673096
5,96,2181a9680e4ad8b5acba5511574e8c487c148dc5.jpg,pottedplant,0.6191408634185791
0,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.9647743105888367
1,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.9085659980773926
2,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.810391366481781
3,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.7941051125526428
4,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.7639481425285339
5,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.6959797739982605
6,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.6741249561309814
7,97,39a5ddc352dd9bd003d3921e7925bd6044602b01.jpg,car,0.5155414938926697
0,98,a2d82a952440e3d175b0d7549a99a0d4f426be98.jpg,car,0.9990053176879883
0,99,ed4a26477c9d015a82ae245fe0bf2af09d65ccee.jpg,pottedplant,0.5057187676429749
0,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,pottedplant,0.9869884848594666
1,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,tvmonitor,0.9840825200080872
2,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,sofa,0.973764181137085
3,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,pottedplant,0.9516501426696777
4,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,chair,0.9132184386253357
5,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,pottedplant,0.716139554977417
6,100,14078f1ca5ac7d691f2257912312cf87e76672a6.jpg,chair,0.6815138459205627
0,102,d271801a60be88d1cba665efbffe9d219cb6dc20.jpg,bicycle,0.9570925235748291
1,102,d271801a60be88d1cba665efbffe9d219cb6dc20.jpg,bicycle,0.9517877697944641
2,102,d271801a60be88d1cba665efbffe9d219cb6dc20.jpg,pottedplant,0.9503660202026367
0,103,17793ae3b42aace7c7a8a9f3dd997c2b37cc4236.jpg,car,0.9996916651725769
1,103,17793ae3b42aace7c7a8a9f3dd997c2b37cc4236.jpg,car,0.9980958104133606
0,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9986486434936523
1,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9974721670150757
2,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9956510066986084
3,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9937805533409119
4,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9827379584312439
5,104,6caf4199d85572e443020c4e9ddf14b31592ffa8.jpg,car,0.9500462412834167
0,106,a638aeb2b1b1b69f24dafaa94f6f985ae5a2f1b8.jpg,pottedplant,0.6847937107086182
0,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.9992474913597107
1,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.9985779523849487
2,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.9906905293464661
3,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.9543982148170471
4,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,bicycle,0.9267562627792358
5,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.893258810043335
6,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,bicycle,0.8003908395767212
7,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.7790037989616394
8,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,bicycle,0.7262694239616394
9,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,car,0.6985771656036377
10,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,bicycle,0.6530118584632874
11,108,01f5d17406f46dc86586c12734022c617708dff6.jpg,motorbike,0.5147585868835449
0,109,61857726520d80a9e1842d17f752c10efe2404a7.jpg,pottedplant,0.8461414575576782
0,111,83e2fb5ba8d3da55a014daec5d0bd82a8c78b7af.jpg,car,0.9519749283790588
0,112,8d29a747822df03d7da7b2ddbf144a4fb725fa2c.jpg,pottedplant,0.913661003112793
0,113,a8846e448f3f1455f344749daa48d8125742e318.jpg,pottedplant,0.5272896885871887
0,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.9943438768386841
1,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.9891640543937683
2,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.9661709666252136
3,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.9615098237991333
4,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.9134812355041504
5,116,09c8e7b2eeacc4d571463ab9c1f747f3c67a119b.jpg,car,0.8416173458099365
0,117,e6f82874a1dc02b382437e6df26fceefcf46a55f.jpg,car,0.96309894323349
0,124,af06189e998cdd7e810a25321b280f62c20d59e9.jpg,pottedplant,0.7996278405189514
0,125,045b6982fce98ba1d7bc692da5b8d3b4aa899ce6.jpg,car,0.5962660312652588
0,130,8a1aa9a6de03f792d5aabb4bc48e8280f94aa5be.jpg,tvmonitor,0.9930566549301147
1,130,8a1aa9a6de03f792d5aabb4bc48e8280f94aa5be.jpg,chair,0.9820612668991089
2,130,8a1aa9a6de03f792d5aabb4bc48e8280f94aa5be.jpg,pottedplant,0.6762404441833496
3,130,8a1aa9a6de03f792d5aabb4bc48e8280f94aa5be.jpg,chair,0.5711337327957153
0,131,937e3901ae9e6e1f100114a005dbfca84cbcc390.jpg,bicycle,0.9977489709854126
0,135,535a56f4f297cc209ecd16d66a837cb6765b9dfc.jpg,car,0.9870548844337463
1,135,535a56f4f297cc209ecd16d66a837cb6765b9dfc.jpg,car,0.9782746434211731
2,135,535a56f4f297cc209ecd16d66a837cb6765b9dfc.jpg,car,0.9712789058685303
3,135,535a56f4f297cc209ecd16d66a837cb6765b9dfc.jpg,car,0.9626973867416382
0,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,chair,0.9904034733772278
1,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,pottedplant,0.8619751930236816
2,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.7811574935913086
3,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,sofa,0.7464624047279358
4,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,vase,0.745989203453064
5,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.7233724594116211
6,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.6068187355995178
7,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.586180567741394
8,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.5792103409767151
9,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.5622032880783081
10,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,pottedplant,0.5483983755111694
11,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.531462550163269
12,137,b4f2e6f5cf90bf9e34811ec3aa203a0c5cbd5358.jpg,book,0.5247861742973328
0,138,6e32d043f1353cf2d278cc2e11ecce4b9940fb79.jpg,car,0.9971756339073181
0,139,9ff5812ff7a42e64c9f70ed0994abefa2b6eecc3.jpg,pottedplant,0.5689451098442078
0,140,0bd9e3075415755c1effd6a23fa9dde48733fdf4.jpg,pottedplant,0.7791038751602173
0,144,35424b9c8e881db2524f05c58aea19fc8f4d1574.jpg,pottedplant,0.9833917021751404
1,144,35424b9c8e881db2524f05c58aea19fc8f4d1574.jpg,chair,0.9676646590232849
2,144,35424b9c8e881db2524f05c58aea19fc8f4d1574.jpg,chair,0.9556644558906555
3,144,35424b9c8e881db2524f05c58aea19fc8f4d1574.jpg,chair,0.8632289171218872
4,144,35424b9c8e881db2524f05c58aea19fc8f4d1574.jpg,tvmonitor,0.5446173548698425
0,145,d088fc3b2994f80f44b2cde87c33d996eee450c1.jpg,bench,0.9030559659004211
0,146,76ce53802573e1c5fa0858c073da34b327c94baf.jpg,car,0.9979227781295776
1,146,76ce53802573e1c5fa0858c073da34b327c94baf.jpg,car,0.9693225622177124
0,149,332c9e66044dbe0bcf3f4339fb2b9c589bf149fb.jpg,car,0.818418562412262
0,152,d164dc722bec482ea542e7b0511def0457cd65e5.jpg,chair,0.9874107241630554
1,152,d164dc722bec482ea542e7b0511def0457cd65e5.jpg,diningtable,0.9745124578475952
2,152,d164dc722bec482ea542e7b0511def0457cd65e5.jpg,pottedplant,0.9339293241500854
3,152,d164dc722bec482ea542e7b0511def0457cd65e5.jpg,vase,0.6095383763313293
0,153,65c3c8f36411ff84ffe77e0798842317fb6be272.jpg,pottedplant,0.9868455529212952
1,153,65c3c8f36411ff84ffe77e0798842317fb6be272.jpg,pottedplant,0.9771057367324829
0,158,09eb3e6b06cf138764fa3872ce5a78c7b76f7ba9.jpg,car,0.9883180856704712
0,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,car,0.999347448348999
1,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,car,0.9986269474029541
2,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,car,0.9958000183105469
3,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,car,0.9500393867492676
4,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,car,0.7684642672538757
5,162,79438fbacfbd307439850cf1182205eb97d85f8e.jpg,bicycle,0.5234506726264954
0,163,8561a67ee3aa610d42f99cfc57e59caa0b74be47.jpg,pottedplant,0.8990737795829773
1,163,8561a67ee3aa610d42f99cfc57e59caa0b74be47.jpg,pottedplant,0.6607723832130432
0,165,1ede6263168b935e83c5697ac457ae12381e3de6.jpg,car,0.983163058757782
0,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,car,0.999615490436554
1,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,bicycle,0.9897133111953735
2,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,bicycle,0.8622519373893738
3,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,bicycle,0.806804895401001
4,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,car,0.608532190322876
5,166,32e4e92183e357524561c6baaec5b48b15a91699.jpg,bicycle,0.5849447250366211
0,167,db1c19577e9ff5762c6534bd5f90856ca928889d.jpg,person,0.9936291575431824
1,167,db1c19577e9ff5762c6534bd5f90856ca928889d.jpg,car,0.9753884673118591
2,167,db1c19577e9ff5762c6534bd5f90856ca928889d.jpg,bicycle,0.9254258871078491
3,167,db1c19577e9ff5762c6534bd5f90856ca928889d.jpg,person,0.8712347745895386
0,168,4b3e821aa953e0daf60f6c44c620c809ebe5b8a5.jpg,bench,0.7877143621444702
0,169,4fe02be832163975aeb0530e2523ee923d2a96d1.jpg,chair,0.8924907445907593
1,169,4fe02be832163975aeb0530e2523ee923d2a96d1.jpg,chair,0.8687382936477661
2,169,4fe02be832163975aeb0530e2523ee923d2a96d1.jpg,bench,0.8456999063491821
3,169,4fe02be832163975aeb0530e2523ee923d2a96d1.jpg,pottedplant,0.6972800493240356
4,169,4fe02be832163975aeb0530e2523ee923d2a96d1.jpg,chair,0.5152456164360046
0,170,175ac30b5ee81c5c7e90fbfb59133d00b24c0b6b.jpg,car,0.9989576935768127
1,170,175ac30b5ee81c5c7e90fbfb59133d00b24c0b6b.jpg,person,0.9902217984199524
2,170,175ac30b5ee81c5c7e90fbfb59133d00b24c0b6b.jpg,person,0.9488720297813416
0,171,4424b820525ab2fe847f0bd3db89f95f6a5a8bd6.jpg,pottedplant,0.9620321393013
0,173,653fb845c6114373d4429300f8ab9dcff2dc630d.jpg,motorbike,0.9768073558807373
0,174,2fb5de490f7263cbe55716a7c2ef907bd96c4a6d.jpg,bench,0.8661285638809204
0,175,507fe03eac233f19a05e9f8db25b5e6c420e66da.jpg,car,0.9989576935768127
1,175,507fe03eac233f19a05e9f8db25b5e6c420e66da.jpg,person,0.9902217984199524
2,175,507fe03eac233f19a05e9f8db25b5e6c420e66da.jpg,person,0.9488720297813416
0,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,car,0.8367152810096741
1,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,car,0.7607824802398682
2,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,person,0.677024245262146
3,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,person,0.5971046090126038
4,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,bird,0.5786421895027161
5,176,24a5e9ca32ab936d4cf3e9f901d41b3d85dddffa.jpg,car,0.5084689259529114
0,177,dba97641039a4d0e5bdcca7dccac8acf9a51fdaa.jpg,car,0.9877481460571289
1,177,dba97641039a4d0e5bdcca7dccac8acf9a51fdaa.jpg,car,0.6787105202674866
2,177,dba97641039a4d0e5bdcca7dccac8acf9a51fdaa.jpg,stop sign,0.6551064252853394
0,178,fcc00857560db5ad8f76793ee769f04d47c7a8cd.jpg,car,0.9919789433479309
1,178,fcc00857560db5ad8f76793ee769f04d47c7a8cd.jpg,person,0.9712654948234558
2,178,fcc00857560db5ad8f76793ee769f04d47c7a8cd.jpg,person,0.9698786735534668
3,178,fcc00857560db5ad8f76793ee769f04d47c7a8cd.jpg,person,0.9514861106872559
0,179,41c7df4986e7c32ea6ac8010fc58bab9ef7ef25b.jpg,car,0.9858343601226807
1,179,41c7df4986e7c32ea6ac8010fc58bab9ef7ef25b.jpg,car,0.8433278799057007
0,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9976500272750854
1,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9954346418380737
2,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9940493106842041
3,180,85c2861864b26c390909e6abdd4779d99725aebf.jpg,person,0.9892869591712952
